,Time,Reward,Deadline,Episode
1105,14,0.5,11,35
1106,15,0.5,10,35
1107,16,-0.5,9,35
1108,17,-0.5,8,35
1109,18,-0.5,7,35
1110,19,-1.5,6,35
1111,20,-2.0,5,35
1112,21,0.0,4,35
1113,22,2.0,3,35
1114,23,1.5,2,35
1115,24,1.5,1,35
1116,25,3.5,0,35
1117,0,-0.5,35,36
1118,1,-0.5,34,36
1119,2,-1.0,33,36
1120,3,-1.0,32,36
1121,4,-1.5,31,36
1122,5,-2.5,30,36
1123,6,-3.0,29,36
1124,7,-3.5,28,36
1125,8,-4.5,27,36
1126,9,-4.5,26,36
1127,10,-4.5,25,36
1128,11,-4.5,24,36
1129,12,-5.0,23,36
1130,13,-3.0,22,36
1131,14,-3.0,21,36
1132,15,-3.0,20,36
1133,16,-1.0,19,36
1134,17,-1.0,18,36
1135,18,-1.5,17,36
1136,19,-2.5,16,36
1137,20,-3.5,15,36
1138,21,-4.0,14,36
1139,22,-2.0,13,36
1140,23,-2.0,12,36
1141,24,0.0,11,36
1142,25,-1.0,10,36
1143,26,-2.0,9,36
1144,27,-3.0,8,36
1145,28,-3.5,7,36
1146,29,-4.0,6,36
1147,30,-2.0,5,36
1148,31,0.0,4,36
1149,32,0.0,3,36
1150,33,0.0,2,36
1151,34,0.0,1,36
1152,35,-1.0,0,36
1153,0,-0.5,50,37
1154,1,-0.5,49,37
1155,2,-1.0,48,37
1156,3,-1.0,47,37
1157,4,-1.5,46,37
1158,5,10.5,45,37
1159,0,-0.5,35,38
1160,1,-1.5,34,38
1161,2,-1.5,33,38
1162,3,-2.5,32,38
1163,4,-3.0,31,38
1164,5,-1.0,30,38
1165,6,-1.5,29,38
1166,7,0.5,28,38
1167,8,0.0,27,38
1168,9,-1.0,26,38
1169,10,-1.5,25,38
1170,11,-1.5,24,38
1171,12,-2.0,23,38
1172,13,-3.0,22,38
1173,14,-4.0,21,38
1174,15,-4.5,20,38
1175,16,-5.5,19,38
1176,17,-6.0,18,38
1177,18,-7.0,17,38
1178,19,-8.0,16,38
1179,20,-8.0,15,38
1180,21,-8.5,14,38
1181,22,-9.5,13,38
1182,23,-10.5,12,38
1183,24,-11.5,11,38
1184,25,-11.5,10,38
1185,26,-12.0,9,38
1186,27,-10.0,8,38
1187,28,-8.0,7,38
1188,29,4.0,6,38
1189,0,0.0,40,39
1190,1,-0.5,39,39
1191,2,-1.0,38,39
1192,3,-1.0,37,39
1193,4,-1.0,36,39
1194,5,-1.0,35,39
1195,6,-1.5,34,39
1196,7,0.5,33,39
1197,8,-0.5,32,39
1198,9,-1.5,31,39
1199,10,-1.5,30,39
1200,11,-2.0,29,39
1201,12,-3.0,28,39
1202,13,-3.5,27,39
1203,14,-4.0,26,39
1204,15,8.0,25,39
1205,0,-1.0,45,40
1206,1,-2.0,44,40
1207,2,-2.0,43,40
1208,3,-2.5,42,40
1209,4,-3.0,41,40
1210,5,-4.0,40,40
1211,6,-4.0,39,40
1212,7,-4.0,38,40
1213,8,-4.0,37,40
1214,9,-5.0,36,40
1215,10,-5.5,35,40
1216,11,-6.0,34,40
1217,12,-4.0,33,40
1218,13,-5.0,32,40
1219,14,-6.0,31,40
1220,15,-6.5,30,40
1221,16,-7.0,29,40
1222,17,-7.5,28,40
1223,18,-8.0,27,40
1224,19,-8.0,26,40
1225,20,-8.5,25,40
1226,21,-9.5,24,40
1227,22,-10.5,23,40
1228,23,-8.5,22,40
1229,24,-6.5,21,40
1230,25,-7.0,20,40
1231,26,-8.0,19,40
1232,27,-8.5,18,40
1233,28,-8.5,17,40
1234,29,-9.0,16,40
1235,30,-9.0,15,40
1236,31,-7.0,14,40
1237,32,5.0,13,40
1238,0,2.0,35,41
1239,1,1.5,34,41
1240,2,1.5,33,41
1241,3,3.5,32,41
1242,4,3.0,31,41
1243,5,5.0,30,41
1244,6,4.5,29,41
1245,7,3.5,28,41
1246,8,5.5,27,41
1247,9,5.0,26,41
1248,10,5.0,25,41
1249,11,5.0,24,41
1250,12,4.5,23,41
1251,13,4.0,22,41
1252,14,3.0,21,41
1253,15,3.0,20,41
1254,16,3.0,19,41
1255,17,2.5,18,41
1256,18,1.5,17,41
1257,19,1.0,16,41
1258,20,0.0,15,41
1259,21,-1.0,14,41
1260,22,-1.0,13,41
1261,23,-2.0,12,41
1262,24,0.0,11,41
1263,25,2.0,10,41
1264,26,4.0,9,41
1265,27,3.0,8,41
1266,28,3.0,7,41
1267,29,2.0,6,41
1268,30,4.0,5,41
1269,31,3.5,4,41
1270,32,2.5,3,41
1271,33,2.0,2,41
1272,34,4.0,1,41
1273,35,3.5,0,41
1274,0,-1.0,20,42
1275,1,-1.0,19,42
1276,2,-2.0,18,42
1277,3,-3.0,17,42
1278,4,-4.0,16,42
1279,5,-2.0,15,42
1280,6,-2.5,14,42
1281,7,-3.5,13,42
1282,8,-4.0,12,42
1283,9,-2.0,11,42
1284,10,-3.0,10,42
1285,11,-4.0,9,42
1286,12,-4.0,8,42
1287,13,-5.0,7,42
1288,14,-6.0,6,42
1289,15,-4.0,5,42
1290,16,-5.0,4,42
1291,17,-6.0,3,42
1292,18,-6.5,2,42
1293,19,-7.0,1,42
1294,20,-8.0,0,42
1295,0,2.0,45,43
1296,1,4.0,44,43
1297,2,6.0,43,43
1298,3,5.0,42,43
1299,4,4.5,41,43
1300,5,6.5,40,43
1301,6,6.5,39,43
1302,7,5.5,38,43
1303,8,5.0,37,43
1304,9,4.5,36,43
1305,10,3.5,35,43
1306,11,2.5,34,43
1307,12,2.0,33,43
1308,13,1.0,32,43
1309,14,0.0,31,43
1310,15,2.0,30,43
1311,16,1.0,29,43
1312,17,0.5,28,43
1313,18,0.5,27,43
1314,19,2.5,26,43
1315,20,1.5,25,43
1316,21,0.5,24,43
1317,22,-0.5,23,43
1318,23,-1.5,22,43
1319,24,-1.5,21,43
1320,25,-1.5,20,43
1321,26,0.5,19,43
1322,27,0.5,18,43
1323,28,0.0,17,43
1324,29,0.0,16,43
1325,30,-0.5,15,43
1326,31,-1.5,14,43
1327,32,-2.5,13,43
1328,33,7.0,12,43
1329,0,-0.5,45,44
1330,1,-0.5,44,44
1331,2,-0.5,43,44
1332,3,-0.5,42,44
1333,4,-1.5,41,44
1334,5,-2.5,40,44
1335,6,-2.5,39,44
1336,7,-0.5,38,44
1337,8,-1.0,37,44
1338,9,-1.5,36,44
1339,10,-2.5,35,44
1340,11,-3.5,34,44
1341,12,-3.5,33,44
1342,13,-3.5,32,44
1343,14,-4.5,31,44
1344,15,-4.5,30,44
1345,16,-2.5,29,44
1346,17,-3.5,28,44
1347,18,-3.5,27,44
1348,19,-3.5,26,44
1349,20,-4.0,25,44
1350,21,-4.0,24,44
1351,22,-4.0,23,44
1352,23,-5.0,22,44
1353,24,-5.5,21,44
1354,25,-6.0,20,44
1355,26,-4.0,19,44
1356,27,-5.0,18,44
1357,28,-6.0,17,44
1358,29,-7.0,16,44
1359,30,-7.5,15,44
1360,31,-8.5,14,44
1361,32,-9.0,13,44
1362,33,-9.5,12,44
1363,34,-10.5,11,44
1364,35,-11.0,10,44
1365,36,-12.0,9,44
1366,37,-13.0,8,44
1367,38,-13.5,7,44
1368,39,-14.0,6,44
1369,40,-14.5,5,44
1370,41,-15.5,4,44
1371,42,-13.5,3,44
1372,43,-14.5,2,44
1373,44,-15.5,1,44
1374,45,-15.5,0,44
1375,0,0.0,20,45
1376,1,-0.5,19,45
1377,2,-0.5,18,45
1378,3,-1.5,17,45
1379,4,-1.5,16,45
1380,5,-2.0,15,45
1381,6,-2.5,14,45
1382,7,-3.5,13,45
1383,8,-1.5,12,45
1384,9,0.5,11,45
1385,10,2.5,10,45
1386,11,1.5,9,45
